title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
Perfect for a walk,"It is a big open space area, perfect for a walk to relax after a long day. I recommend you to avoid the restaurants from the middle of the principal street because the prices are high and food is bad. You can eat better on the paralel streets, only a few houndred meters on the right or on the left.",June 2018,Praca do Comercio (Terreiro do Paco),https://www.tripadvisor.com/Attraction_Review-g189158-d199878-Reviews-Praca_do_Comercio_Terreiro_do_Paco-Lisbon_Lisbon_District_Central_Portugal.html,"Lisbon, Portugal",attractions,5.0,4.5
Not recomanded,"This place it's look like a mall food area. Nothing special, very crowded, very noisy, bad smell, stay a lot until you find a table to eat. Don't go, it's a waste of time.",June 2018,Time Out Market Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d3214902-Reviews-Time_Out_Market_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,"Lisbon, Portugal",attractions,2.0,4.5
Perfect for pictures,"It's an iteresting tower with elevator, from the top of wich you can admire the old center. I recommend you not to pay for elevator. Insted, you can walk 5min on the the top of the hill that is connected to the tower by a bridge. From here, you pay only 2eur to climb another 10m and reach the panoramoc platform.",June 2018,Elevador de Santa Justa,https://www.tripadvisor.com/Attraction_Review-g189158-d195646-Reviews-Elevador_de_Santa_Justa-Lisbon_Lisbon_District_Central_Portugal.html,"Lisbon, Portugal",attractions,5.0,3.5
The most interesting,"In my opinion this is the most interesting castel. Actually, the garden is what makes it so special. Here you will discover a lot of symbols and edifices that have been part of various rituals. Pay attention to the secret doors in the rocks. One of them will take you to the initiatic fountain. This is 30m deep and you can descend the stairs that surround it. Below you will discover a series of tunnels that will lead you to many wonderful areas. Enjoy",July 2018,Quinta da Regaleira,https://www.tripadvisor.com/Attraction_Review-g189164-d484394-Reviews-Quinta_da_Regaleira-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal.html,"Sintra, Portugal",attractions,5.0,5.0
Beautiful,"It is a very beautiful castel. It look like a Disney castel, with many colors and interesting towers. You need 2h for visiting the castel and another 2h-3h for the park. Enjoi",June 2018,Park and National Palace of Pena,https://www.tripadvisor.com/Attraction_Review-g189164-d195785-Reviews-Park_and_National_Palace_of_Pena-Sintra_Sintra_Municipality_Lisbon_District_Centra.html,"Sintra, Portugal",attractions,5.0,4.5
Great view,"It is an old fortress not a castel, pleced in the top of the hill in Alfama. From here you can see the whole of Lisbon, you can walk relaxed in the courtyard oron the hight walls.",June 2018,Castelo de S. Jorge,https://www.tripadvisor.com/Attraction_Review-g189158-d195107-Reviews-Castelo_de_S_Jorge-Lisbon_Lisbon_District_Central_Portugal.html,"Lisbon, Portugal",attractions,3.0,4.0
Beautiful monument,It is a romantic place. You can see from the top all the area and make beautiful pictures. Do not skip this place.,June 2018,Torre de Belém,https://www.tripadvisor.com/Attraction_Review-g189158-d524074-Reviews-Torre_de_Belem-Lisbon_Lisbon_District_Central_Portugal.html,"Lisbon, Portugal",attractions,4.0,4.0
The best pancakes,"It is a beautiful, clean place and you can serve a wide range of pancakes. The service is fast and the staff very fiendly.",March 2018,Al posto giusto,https://www.tripadvisor.com/Restaurant_Review-g946541-d10493661-Reviews-Al_posto_giusto-Mangalia_Constanta_County_Southeast_Romania.html,"Mangalia, Romania",restaurants,5.0,4.5
Napoletano's - Delicious food,"If you want to eat something delicious at a good price, I recommend Napoletano's restaurant near Pantheon. Here I had the pleasure to meet Alexandru Poppov, a great person who served me and made some excellent culinary recommendations. If you get to Rome, do not miss this restaurant and do not forget to ask about Alexander. Have fun!",January 2018,Napoletano's,https://www.tripadvisor.com/Restaurant_Review-g187791-d2171491-Reviews-Napoletano_s-Rome_Lazio.html,"Rome, Italy",restaurants,5.0,3.5
Excellent,"It was the 4th time I visited the Vatican, but the first time I went into the museum. To find more about the exhibits I contacted the Gather's Club agency. Here I had the pleasure to meet Cristina Moldoveanu, an excellent guide, who explained to us very well and made a very pleasant tour. I recommend you contact her when you arrive in Rome. It will help you with useful information and you will save money and time. Thank you Cristina - Multumesc Cristina",February 2018,Gather's Club Day Tours,https://www.tripadvisor.com/Attraction_Review-g187791-d8111811-Reviews-Gather_s_Club_Day_Tours-Rome_Lazio.html,"Rome, Italy",attractions,5.0,3.5
Guide,The best guide for touristes is Cristina Moldoveanu. She will show and explain you everything you want to see. Thank you Cristina,February 2018,Roman Forum,https://www.tripadvisor.com/Attraction_Review-g187791-d2154770-Reviews-Roman_Forum-Rome_Lazio.html,"Rome, Italy",attractions,5.0,4.5
Super,"I made the tour with Cristina Moldoveanu, a guide from Gathers Club travel agency. She is very professional and will show and explain you everything you want to see in the museum and in Rome. Thank you Cristina.",February 2018,Vatican Museums,https://www.tripadvisor.com/Attraction_Review-g187793-d191000-Reviews-Vatican_Museums-Vatican_City_Lazio.html,"Vatican City, Italy",attractions,5.0,4.5
