title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
Lovely stay,"We had a lovely stay in June at the pelican beach ,first the pros great staff who are very friendly and attentive ,rooms very clean but basic ,breakfast in restaurant on the whole is good but coffee is vile ask for cappuccino and you will then get a great coffee . Life guard on beach cannot do enough for you .now the cons pool is tiny with about eight sun beds and you are not allowed aclounger on the grass unless you are in superior rooms which loads of people were complaining about made us all feel like 2nd class citizens .also walls are really thin you can hear your neighbours .",June 2019,The Pelican Beach Resort & Spa - Adults Only,https://www.tripadvisor.com/Hotel_Review-g1187114-d587822-Reviews-The_Pelican_Beach_Resort_Spa_Adults_Only-Pittulongu_Olbia_Province_of_Olbia_Tempio_Sar.html,"Sardinia, Italy",hotels,4.0,4.0
Great memorial,Very fitting memorial to the tragic events of 9/11. I would reccomend the guided tour which is very informative .,March 2019,The National 9/11 Memorial & Museum,https://www.tripadvisor.com/Attraction_Review-g60763-d1687489-Reviews-The_National_9_11_Memorial_Museum-New_York_City_New_York.html,"New York City, New York",attractions,5.0,4.5
Hotel in great location,"Very modern hotel that is in a great location . Hotel is very clean and staff very friendly . The free breakfast is very nice but would be a bit boring if you stayed there any longer than a week . Room are a bit on the small size but beds are really comfy and we all had a great nights sleep . Bathroom is nice but has a frosted glass to the bedroom which if someone showers and are right up against the glass isn't the greatest for privacy . One WARNING be careful of the bell hops. We enquired how much a cab would be to JFK. The bell hop pushed us to get a car organised by him as it would be cheaper. We were quoted $75 and informed this included all tips, tolls etc. We clarified this by asking did this include the tip for driver and we were told yes. I noted that the receipt I was given said ""gratuities not included"". I went back again to check and he insisted that it did. His actual words were ""trust me"". I was totally embarrassed when I got to JFK. I handed over the money. The driver counted it and said ""I guess you were not happy with the service today"". I explained what I was told but could tell that he was not happy. He was very diplomatic but none the less I felt embarrassed. This kind of soured an otherwise really nice vacation in the big Apple .By the way yellow cabs offer a flat rate of around 65 dollars to JFK plus tip so if I was you that's the way I would go do not trust what the hotel bell hops tell you .",March 2019,Hotel Riu Plaza New York Times Square,https://www.tripadvisor.com/Hotel_Review-g60763-d8515751-Reviews-Hotel_Riu_Plaza_New_York_Times_Square-New_York_City_New_York.html,"New York City, New York",hotels,4.0,4.5
Great Mexican food,"Lovely burritos and other Mexican fast style food ,very varied ingredients and very fresh tasting and you can make them as mild or hot as you like .",September 2018,Chipotle Mexican Grill,https://www.tripadvisor.com/Restaurant_Review-g31350-d4368719-Reviews-Chipotle_Mexican_Grill-Scottsdale_Arizona.html,"Scottsdale, Arizona",restaurants,4.0,4.5
Lovely hotel in great location,"We had a great stay in this hotel .Lovely grounds ,two good sized pools and very friendly and helpful staff .Rooms are very nice and big but could do with a bit of updating .i would reccomend when booking getting breakfast included as not only is it very good buffet breakfast the staff in the restaurant are excellent a big shout for kathann in particular. All in all would definitely come back soon .",September 2018,DoubleTree Resort by Hilton Paradise Valley - Scottsdale,https://www.tripadvisor.com/Hotel_Review-g31350-d217207-Reviews-DoubleTree_Resort_by_Hilton_Paradise_Valley_Scottsdale-Scottsdale_Arizona.html,"Scottsdale, Arizona",hotels,4.0,4.0
Great pizza in sedona,"Great tasty healthy food ,with the combo being very good value .Very friendly servers and a great view of one of sedonas beautiful red rocks ,all in all near perfect .",September 2018,Picazzo's Healthy Italian Kitchen,https://www.tripadvisor.com/Restaurant_Review-g31352-d496092-Reviews-Picazzo_s_Healthy_Italian_Kitchen-Sedona_Arizona.html,"Sedona, Arizona",restaurants,4.0,4.5
Beautiful church,Beautiful church with friendly guides and a fantastic vista of sedona and the fantastic red rocks . The little fountains are lovely all in all worth a visit,September 2018,Chapel of the Holy Cross,https://www.tripadvisor.com/Attraction_Review-g31352-d117113-Reviews-Chapel_of_the_Holy_Cross-Sedona_Arizona.html,"Sedona, Arizona",attractions,5.0,4.5
Great bikes friendly service,Had a great time mountain biking in sedona thanks to bike and bean .Great bikes and the staf set up our three bikes and spent time showing us the best trail for our ability. Would go back again .,September 2018,Sedona Bike & Bean,https://www.tripadvisor.com/Restaurant_Review-g31352-d1737776-Reviews-Sedona_Bike_Bean-Sedona_Arizona.html,"Sedona, Arizona",restaurants,5.0,4.0
Birthday meal,"Went for my fathers birthday surprise lunch ,we went here last minute (as the restaurant we had booked had kitchen problems ) and we glad we did really good atmosphere great food but the tour de force was the fantastic service from the staff they really couldn't do enough and made the meal really a great experience.The menu is really varied from French fish stew to gourmet burger and a really good bean casserole , and as this is pub a great selection of beers and lagers ,I really can't reccomend enough.",March 2018,The Crown,https://www.tripadvisor.com/Restaurant_Review-g528819-d4228317-Reviews-The_Crown-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",restaurants,5.0,4.5
Great food,Very good service pleasant staff really good gyro I reccomend the chicken gyro but the grouper one is also very good . The owner was there when I went and is a charming old gentleman,October 2017,Athena Cafe & Bar,https://www.tripadvisor.com/Restaurant_Review-g147416-d1045745-Reviews-Athena_Cafe_Bar-Nassau_New_Providence_Island_Bahamas.html,New Providence Island,restaurants,4.0,4.5
Great craft beer,A little oasis of really good craft beer where other on the island mediocre ber is abound .Great atmosphere and great beer with very friendly staff,October 2017,Pirate Republic Brewing,https://www.tripadvisor.com/Restaurant_Review-g147416-d7916157-Reviews-Pirate_Republic_Brewing-Nassau_New_Providence_Island_Bahamas.html,New Providence Island,restaurants,5.0,4.5
Great Holliday,"just back from a fantastic break at the Warwick all inclusive hotel . This hotel has recently been renovated and looks it ,from the lovely decking looking out to the yachts to bright decor inside . The food and drinks are very good and of a high quality . The buffet style verenadah restaurant is great for breakfast and has a different buffet theme every evening and the two al a carte restaurants are of a great standard ,with the edge water restaurant being a particular favourite with great seafood and steaks in a lovely setting . The best thing of all though is the fantastic staff they always have a lovely welcoming smile and literally nothing is too much trouble too them ,a special shout to Debbie who made our daughters birthday special with a lovely little birthday cake made on site at very short notice Please not listen to some of the detractors on here ,I cant recommend this resort enough we will definitely come back .",March 2017,Warwick Paradise Island Bahamas - All Inclusive,https://www.tripadvisor.com/Hotel_Review-g147417-d151524-Reviews-Warwick_Paradise_Island_Bahamas_All_Inclusive-Paradise_Island_New_Providence_Island_Bah.html,New Providence Island,hotels,4.0,4.5
Great Father's Day lunch,"Had a great Father's Day Sunday lunch probably the best roast in twickenham Very friendly atmosphere ,the chef even made up a special sauce for my vegan daughter.Good range of beers that are very well kept .Noticed they have just started doing fresh pizzas intend to return to try these out .Throughly reccomend for Sunday lunch in fact at any time as food here is excellent and the service very good and the landlady is the salt of the earth.",June 2016,The Bloomsbury Pub,https://www.tripadvisor.com/Restaurant_Review-g528819-d4939995-Reviews-The_Bloomsbury_Pub-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",restaurants,5.0,4.5
Great afternoon tea,Great place to relax and meet friends for tea or coffee and cake .afternoon tea is really good and the cakes delicious,May 2016,Squire's Garden Centre,https://www.tripadvisor.com/Restaurant_Review-g528819-d3204174-Reviews-Squire_s_Garden_Centre-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",restaurants,4.0,3.5
Great takeaway,"Have had many a great curry from the green spice ,very fresh ingredients and even a free cobra beer if you have a takeaway",May 2016,The Green Spice,https://www.tripadvisor.com/Restaurant_Review-g528819-d1776577-Reviews-The_Green_Spice-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",restaurants,4.0,4.0
Great value Thai in local pub,Very very authentic great value Thai restaurant in a typical Fullers pub (Ie great ales) .very nice beer garden and outside seating area .,October 2015,The Prince Albert,https://www.tripadvisor.com/Restaurant_Review-g528819-d4114984-Reviews-The_Prince_Albert-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",restaurants,4.0,4.5
Great food,"Great food and well kept beer . We had the sesame king prawns which were nothing short of fantastic ,my wife had the hallumi sandwich and I had the steak one both delicious with a side of some of the best fries I have ever had nice atmosphere and warm and friendly staff There was a bit of a wait for a coffee though but overall a pleasant experience and the beer was well kept",April 2016,The Crown,https://www.tripadvisor.com/Restaurant_Review-g528819-d4228317-Reviews-The_Crown-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",restaurants,5.0,4.5
Great day out,Went too see londons most exciting rugby team harlequins take on Grenoble in the European challenge cup .The stoop has a great family friendly atmosphere and a great selection of food outlets and a massive bar under the west stand .,April 2016,Twickenham Stoop,https://www.tripadvisor.com/Attraction_Review-g528819-d7729036-Reviews-Twickenham_Stoop-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",attractions,5.0,4.5
Great pub .,"Great public house with a great selection of real ales craft beers ,lagers and ciders . The food is also of quite a good standard and great value for money .really good place to meet on rugby days .",August 2015,"The William Webb Ellis, Twickenham JDW",https://www.tripadvisor.com/Attraction_Review-g528819-d5915301-Reviews-The_William_Webb_Ellis_Twickenham_JDW-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",attractions,5.0,3.5
Great view,"Very clean hotel in a great location ,very close to many attractions like the midway aircraft carrier and the gaslamp district . Very friendly staff who can't do enough to make your stay a pleasure able one .",August 2015,Holiday Inn San Diego-Bayside,https://www.tripadvisor.com/Hotel_Review-g60750-d218777-Reviews-Holiday_Inn_San_Diego_Bayside-San_Diego_California.html,"San Diego, California",hotels,4.0,4.0
Great pizza in a brilliant location,Great food and craft beers in a great setting overlooking the harbour .i can reccomend the Greek salad and the vegetarian pizza was one of the freshest pizza I have ever had any where . They also have a good happy hour .,August 2015,Pizza Nova,https://www.tripadvisor.com/Restaurant_Review-g60750-d647362-Reviews-Pizza_Nova-San_Diego_California.html,"San Diego, California",restaurants,4.0,4.5
Great Sunday lunch,"Fantastic Sunday roast generous portions of vegetables ,great welcoming hosts in fact I think it is the best pub Sunday roast in the borough !.",April 2015,The Bloomsbury Pub,https://www.tripadvisor.com/Restaurant_Review-g528819-d4939995-Reviews-The_Bloomsbury_Pub-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",restaurants,4.0,4.5
Thai meal,"great locals pub with a scrummy Thai resturant . This pub offers the best of both worlds ,a really good fullers pub with great beers and a tremendous Thai restaurant which is true to the Thai cuisine.",July 2015,The Prince Albert,https://www.tripadvisor.com/Restaurant_Review-g528819-d4114984-Reviews-The_Prince_Albert-Twickenham_Greater_London_England.html,"Twickenham, United Kingdom",restaurants,4.0,4.5
Piece of history,"Really interesting extremely well done attraction , run by volunteers who are very knowledgable. Very easy to spend the whole day on this fantastic aircraft carrier ,which houses aircraft from many decades .",September 2014,USS Midway Museum,https://www.tripadvisor.com/Attraction_Review-g60750-d531819-Reviews-USS_Midway_Museum-San_Diego_California.html,"San Diego, California",attractions,5.0,5.0
Modern mall,This is a very new modern mall with varied outlets and a good food court .as it is a new ly built mall it can be hard to find how to actually get to it from the i10 .,August 2014,Phoenix Premium Outlets,https://www.tripadvisor.com/Attraction_Review-g31190-d3707822-Reviews-Phoenix_Premium_Outlets-Chandler_Arizona.html,"Chandler, Arizona",attractions,4.0,4.0
Great villa,"Spent a few nights at the desert isle on route to scottsdale from LA , and was delighted I booked into this little oasis in the desert. The villa we had was very clean and comfortable with great wifi and plenty of room . I must say the the steam room in the master bedroom was a great touch and very refreshing . The only slight minus point of the whole visit was one of the front desk wasn't very friendly and seemed to us that everything was a bit too much trouble .",August 2014,"Desert Isle of Palm Springs, a VRI resort",https://www.tripadvisor.com/Hotel_Review-g32847-d225363-Reviews-Desert_Isle_of_Palm_Springs_a_VRI_resort-Palm_Springs_Greater_Palm_Springs_California.html,"Palm Springs, California",hotels,4.0,4.5
Great breakfast,Fabulous New York style breakfast in the desert .first class breakfast from a very varied menu with excellent service,August 2014,Manhattan in the Desert,https://www.tripadvisor.com/Restaurant_Review-g32847-d614804-Reviews-Manhattan_in_the_Desert-Palm_Springs_Greater_Palm_Springs_California.html,"Palm Springs, California",restaurants,5.0,4.0
Back in time,"Pros , v good television ,good location , v clean great staff great staff
Cons wifi worst than dial up extremely slow .very old furniture in room , fridge froze perishables. Layout of hotel feels slightly like a prison .",August 2014,Best Western Plus Thousand Oaks Inn,https://www.tripadvisor.com/Hotel_Review-g60959-d77916-Reviews-Best_Western_Plus_Thousand_Oaks_Inn-Thousand_Oaks_California.html,"Thousand Oaks, California",hotels,2.0,4.0
Very varied menu,"Very varied menu ,from steak burgers to pasta and pizza .great selection of beers as well .i would reccomend the Baja California burger.",August 2014,Lazy Dog Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g60959-d1791983-Reviews-Lazy_Dog_Restaurant_Bar-Thousand_Oaks_California.html,"Thousand Oaks, California",restaurants,4.0,4.5
Great birthday meal,"Went to Cheesecake Factory for lunch had a very filling meal , v big portions and varied menu . The cheese cheesecakes are a must",August 2014,The Cheesecake Factory,https://www.tripadvisor.com/Restaurant_Review-g60959-d348845-Reviews-The_Cheesecake_Factory-Thousand_Oaks_California.html,"Thousand Oaks, California",restaurants,4.0,4.0
Great stay in phoenix,Really comfortable suite very clean in fact spotless. Had many a good nights sleep in really comfy beds . Good pool area and too to it all off really good breakfasts and early evening food with with wine beer and soft drinks .Would definitely come back again .,August 2014,Sonesta Suites Scottsdale Gainey Ranch,https://www.tripadvisor.com/Hotel_Review-g31350-d119325-Reviews-Sonesta_Suites_Scottsdale_Gainey_Ranch-Scottsdale_Arizona.html,"Scottsdale, Arizona",hotels,5.0,4.5
Great food,"Brilliant service from our waitress Sarah probably the best service I have ever had in a restuarant, really made our meal special .she even gave us refills to take away as it was really hot outside .brilliant.",August 2014,Olive Garden,https://www.tripadvisor.com/Restaurant_Review-g31310-d4415087-Reviews-Olive_Garden-Phoenix_Arizona.html,"Phoenix, Arizona",restaurants,5.0,4.0
Great little pub,"Had a great time in the dean swift on a work day out ,great selection of ales and lagers and very good food",May 2014,The Dean Swift,https://www.tripadvisor.com/Restaurant_Review-g186338-d2303589-Reviews-The_Dean_Swift-London_England.html,"London, United Kingdom",restaurants,4.0,4.0
Great pub,"Great beer with good selection of beers ,I can recommend the camden brewery gentlemans wit and god value burgers .",May 2014,The Draft House Tower Bridge,https://www.tripadvisor.com/Restaurant_Review-g186338-d2014583-Reviews-The_Draft_House_Tower_Bridge-London_England.html,"London, United Kingdom",restaurants,4.0,3.5
Relaxing break,We were really surprised at the high standard of this Bed and Breakfast having never stayed in one before in the US . The room ( el dorado) was like a home away from home and everything we needed was there and more. It was like they had thought of everything. The hot tub was very welcoming after a long days hiking amongst the stunning red rocks of Sedona . The bed was enormous and extremely comfortable and the walk-in shower was very large. The breakfast looked too good to eat and tasted delicious!! We were very impressed as by the time we were finished breakfast and went back to our room it had already been serviced. The biggest welcome and asset to Boots and Saddle is undoubtedly Doncy. She is extremely enthusiastic and professional whilst also caring that your stay is perfect and enjoyable. Nothing is too much trouble to her. We would definitely recommend Boots and Saddle and look forward to returning.,March 2014,The Suites at Sedona B&B,https://www.tripadvisor.com/Hotel_Review-g31352-d115332-Reviews-The_Suites_at_Sedona_B_B-Sedona_Arizona.html,"Sedona, Arizona",hotels,5.0,5.0
Great place to hike,From here there are three trails all of them are great and very different . My personal favourite is the templeton trail which gives fantastic views and even leads down to the beautiful oak creek .,March 2014,Cathedral Rock,https://www.tripadvisor.com/Attraction_Review-g31352-d126802-Reviews-Cathedral_Rock-Sedona_Arizona.html,"Sedona, Arizona",attractions,5.0,5.0
Great day hiking,"We spent a great day hiking around bell rock and court house butte ,this is I would say one of the best hikes in sedona in that it could be done by almost anyone .",March 2014,Bell Rock,https://www.tripadvisor.com/Attraction_Review-g31352-d126801-Reviews-Bell_Rock-Sedona_Arizona.html,"Sedona, Arizona",attractions,5.0,4.5
Breath taking 360 degrees views,"Although the 400 foot high climb is quite strenuous they view when you get too the top is breath taking ,giving 360 degree views of the canyon",March 2014,Doe Mountain Trail,https://www.tripadvisor.com/Attraction_Review-g31352-d2471214-Reviews-Doe_Mountain_Trail-Sedona_Arizona.html,"Sedona, Arizona",attractions,5.0,4.5
Great micro beer sang great food,Excellent beer I recommend the seven dwarf sampler .the food is also very good we dined her twice and always had a good meal a never left hungry as the portions are on the large side .,March 2014,Oak Creek Brewery & Grill,https://www.tripadvisor.com/Restaurant_Review-g31352-d545581-Reviews-Oak_Creek_Brewery_Grill-Sedona_Arizona.html,"Sedona, Arizona",restaurants,4.0,4.0
Expert guides,"This is a must see , these ancient indian ruins and pictograms are well preserved and the guides here are very knowledgable. I would definetely visit these ruins via dry creek road as not only do you get great views of boynton canyon but the trail road is not as bumpy as the alternate route the fr525 . Beware in June ,July ,August there might be a possibility that ruins will not be accessible close up please check when making your reservation as journey there would not be worth the view .",March 2014,Palatki Ruins,https://www.tripadvisor.com/Attraction_Review-g31352-d591300-Reviews-Palatki_Ruins-Sedona_Arizona.html,"Sedona, Arizona",attractions,5.0,4.5
Very average pizzas,"Great service by waiter ,but very average pizzas with a rather greasy cheese topping which seemed like a mix of mozzarella and cheddar",March 2014,Pisa Lisa,https://www.tripadvisor.com/Restaurant_Review-g31352-d4328335-Reviews-Pisa_Lisa-Sedona_Arizona.html,"Sedona, Arizona",restaurants,3.0,4.5
Great burger,We had a great burgers at the Mesa grill which has great views of the airfield . My wife had Gorgonzola burger and I had the 100 dollar burger with green chilli fries both of which we delicious and good value .our server was very attentive overall a very pleasurable meal .,March 2014,Mesa Grill at Sedona Airport,https://www.tripadvisor.com/Restaurant_Review-g31352-d2317164-Reviews-Mesa_Grill_at_Sedona_Airport-Sedona_Arizona.html,"Sedona, Arizona",restaurants,4.0,4.0
