title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
Amazing Hospitality and service,"Recently booked the hotel apartments for my parents and was not let down at all. The service right from the start was amazing. We were given a beautiful room with the Burj Views. Even after check in, we got a call from the front office asking If everything was ok and if we needed anything. This particularly impressed me as they genuinely care about their guests. The room was impeccable , clean , neat. The kitchen had basic amenities and was sufficient. The breakfast provided is adequate and of good quality.
The main USP of this place is their hospitality right from Mr Pradeep at the front office to Joil and Nalaka. Always a smile on their faces and very welcoming.
I would definitely recommend this property. It is right next to the metro which makes it very viable too.",December 2019,Emirates Grand Hotel Apartments,https://www.tripadvisor.com/Hotel_Review-g295424-d7705803-Reviews-Emirates_Grand_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,"Dubai, United Arab Emirates",hotels,5.0,4.0
Gem of a Place !,"A great place to unwind after all the temple tours. The mini golf is beautifully done by Mr Tea. Consists of 14 holes and all have a nice design. The tuk tuk can be arranged by Mr Tea if you whatsapp him and let him know. The ride to Angkor Wat Putt is also worth it. Beautiful countryside. Go ahead and try this, Get a hole in one and win a free beer too.",December 2019,Angkor Wat Putt,https://www.tripadvisor.com/Attraction_Review-g297390-d3157529-Reviews-Angkor_Wat_Putt-Siem_Reap_Siem_Reap_Province.html,"Siem Reap, Cambodia",attractions,5.0,4.5
Simply Surreal,One of the largest temple complexes in the world and surely does not disappoint. Best time to visit would be the afternoon when not many would brave the heat and humidity. The line to the top is long and so we decided against it. We walked around the temple complex soaking in the history. The best photography can be done in the front and to the right near the small pond.,December 2019,Angkor Wat,https://www.tripadvisor.com/Attraction_Review-g297390-d317907-Reviews-Angkor_Wat-Siem_Reap_Siem_Reap_Province.html,"Siem Reap, Cambodia",attractions,5.0,5.0
Exemplary Exquisite Enchanting,"At the Onset, we selected this hotel after doing a lot of research, cancelling 3 other hotels and Boy ! Am glad we did.
The Check in was smooth and hassle free, we were welcomed by a drink and a cold towel. The check in staff was so polite and humble , explaining to us all the facilities and layout of the hotel. The Hotel has seperate wings , and we were located in the Golden Banana residence , Family suite room. The room was colonial styled and had a balcony overlooking the pool. Clean , tidy and surreal.
The Hotel has 2 pools to choose from. The breakfast 6am to 10 am is adequate and sufficient to start your day .
Last but not the least, the USP of this place is definitely the staff. Humble, smiling and they really take pride in their work. I can truly say, I have never seen such beautiful people ever in any hotel that I have stayed before. Mario and his team are just fantastic . Kudos to them
So go ahead and book this hotel without thinking twice, you have my word for it !",December 2019,Golden Banana Residence,https://www.tripadvisor.com/Hotel_Review-g297390-d13479291-Reviews-Golden_Banana_Residence-Siem_Reap_Siem_Reap_Province.html,"Siem Reap, Cambodia",hotels,5.0,5.0
Magnifique !,"Ahh the site of the acropolis is to behold. Even though its in ruins, just the history involved makes it special. I would suggest visiting the acropolis museum before going to the acropolis. Put on your best walling shoes for the climb. Best time to visit wpuld be in the early mornings.",October 2019,Acropolis,https://www.tripadvisor.com/Attraction_Review-g189400-d198706-Reviews-Acropolis-Athens_Attica.html,"Athens, Greece",attractions,5.0,4.5
Must Visit,This is a must visit stadium if you want a peice of Olympic History. Difficult to get there but I would recommend taking the red train hop in hop off from the syntagma square. The stadium is very impressive. You can literally soak up the atmosphere of how it might have been years ago. Inside the stadium are displays of the olympic torches and memorabilia.,October 2019,Panathenaic Stadium,https://www.tripadvisor.com/Attraction_Review-g189400-d245991-Reviews-Panathenaic_Stadium-Athens_Attica.html,"Athens, Greece",attractions,5.0,4.5
Amazing History,Definitely would recommend a visit to the acropolis museum before making the trip up to the acropolis. You will learn and understand much more about the history involved. Great exhibits and nice displays. Very informative .,October 2019,Acropolis Museum,https://www.tripadvisor.com/Attraction_Review-g189400-d735521-Reviews-Acropolis_Museum-Athens_Attica.html,"Athens, Greece",attractions,5.0,4.5
Great time !,Easy to find in the plaka area. The looser bar is a pretty chilled out place where in to sit back and enjoy their wonderful array of cocktails. Service is great and the cocktails are amazing. Reasonably priced too,October 2019,Loser Bar,https://www.tripadvisor.com/Attraction_Review-g189400-d12981703-Reviews-Loser_Bar-Athens_Attica.html,"Athens, Greece",attractions,4.0,5.0
Fabulous Tacos ! Excellent service,"Sunrise Tacos located right near BTS Sala Daeng is the best place to get authentic mexican tacos in Bangkok. Tried the ground beef Tacos, Barbacao tacos and it was truly divine. The Margarita too was prepared perfectly. The ambience and interiors is really warm and comfortable. The USP of this place is its staff, they really take pride in their work and it reflects on the exemplary customer service.
Will definitely visit again like always !",August 2019,Sunrise Tacos - Silom Soi 4,https://www.tripadvisor.com/Restaurant_Review-g293916-d7237732-Reviews-Sunrise_Tacos_Silom_Soi_4-Bangkok.html,"Bangkok, Thailand",restaurants,5.0,4.5
Beautiful ! Throw a coin,"Mesmerising fountain. Crowded of course but hey, its Rome. Throw a coin backwards over your left shoulder . Easily accessible by the metro. Get off at Spagns , the spanish steps and gind your way to the Trevi fountain. Have a gelato like Audrey Hepburn in the nearby shops.",June 2019,Trevi Fountain,https://www.tripadvisor.com/Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html,"Rome, Italy",attractions,5.0,4.5
Spectacular !,"The most visited monument in the world and i see why. Amazing history attached to it. Tip ; Get a pass and skip the lines if you want to tour inside. Trust me, the lines are longggg. Easily accessible by the metro. I recommemd going up the opposite side of colloseum to get a non touristy pic of the colosseum",June 2019,Colosseum,https://www.tripadvisor.com/Attraction_Review-g187791-d192285-Reviews-Colosseum-Rome_Lazio.html,"Rome, Italy",attractions,5.0,4.5
Great hospitality and Location,"Located a stones throw away from Roma Termini, Hotel Corot is a gem of a Hotel. The staff is very welcoming especially the front desk. The room is adequate and clean. Housekeeping lady is extremely polite and courteous. She does a great Job. Would definitely recommend staying here. Breakfast was sufficient.",June 2019,Hotel Corot,https://www.tripadvisor.com/Hotel_Review-g187791-d229860-Reviews-Hotel_Corot-Rome_Lazio.html,"Rome, Italy",hotels,5.0,3.5
Majestic,One of the most beautiful and serene places to visit in Bangkok. The Golden Buddhas are a sight to behold. The reclining Buddha is the main highlight but the grounds of the temple are also interesting.,March 2019,Wat Phra Chetuphon,https://www.tripadvisor.com/Attraction_Review-g293916-d311043-Reviews-Wat_Phra_Chetuphon-Bangkok.html,"Bangkok, Thailand",attractions,5.0,4.5
Excellent hospitality,Excellent hospitality as usual. Great executive club room. Loved the breakfast spread. Good variety. The lounge too was a delight. Room is spacious and very neat. Only problem we faced was the wifi. Rest all was top notch,March 2019,Furama Silom,https://www.tripadvisor.com/Hotel_Review-g293916-d305351-Reviews-Furama_Silom-Bangkok.html,"Bangkok, Thailand",hotels,5.0,3.5
Good entertainment,"Good evening of entertainment and splendid performances by the artists. Keeps you entertained but after a while kinda gets dragged on. After being to the Alcazar show, Tiffannys was a bit of a letdown.",February 2019,Tiffany's Show Pattaya,https://www.tripadvisor.com/Attraction_Review-g293919-d1847172-Reviews-Tiffany_s_Show_Pattaya-Pattaya_Chonburi_Province.html,"Pattaya, Thailand",attractions,4.0,4.0
Good food but a bit overrated,Had a nice dinner at the Kitchen Bar and Gallery. Had the chicken wings which was yum. The chicken Satay was great too. Drinks are priced reasonably. Had a mojito and it was prepared well. Will recommend for a nice evening at the place.,February 2019,Kitchen Bar & Gallery,https://www.tripadvisor.com/Restaurant_Review-g293919-d13961923-Reviews-Kitchen_Bar_Gallery-Pattaya_Chonburi_Province.html,"Pattaya, Thailand",restaurants,4.0,4.0
Great little gem of a place,"Situated in the Dusit Thani Hotel, This pub offers a very relaxing environment. The Draught Asahi beer was absolutely great. The food too is spectacular and worth it. Service is excellent,",December 2018,Nippon Bottle Company,https://www.tripadvisor.com/Restaurant_Review-g295424-d12399503-Reviews-Nippon_Bottle_Company-Dubai_Emirate_of_Dubai.html,"Dubai, United Arab Emirates",restaurants,4.0,4.5
Easy and efficient,The most easy way to get around Singapore. Opt for the pass if you are visiting. Easy to follow instructions. Just follow the signs and you will not be lost. Efficient and on time . Trains being present every 2-5 minutes.,February 2019,Singapore Mass Rapid Transit (SMRT),https://www.tripadvisor.com/Attraction_Review-g294265-d8016698-Reviews-Singapore_Mass_Rapid_Transit_SMRT-Singapore.html,"Singapore, Singapore",attractions,5.0,4.5
Amazing Man made Marvel,The cloud forest is a must visit when in Singapore. You can buy your tickets online in combination with the Flower dome..Accesible by the train at bay station. The cloud forest has a waterfall and a skywalk along the dome. Lots of plant and flower species.,February 2019,Cloud Forest,https://www.tripadvisor.com/Attraction_Review-g294265-d4400781-Reviews-Cloud_Forest-Singapore.html,"Singapore, Singapore",attractions,5.0,4.5
Gem of a place,Chinatown is the place you want to be when you are visiting Singapore. Connected by the subway too and easily accessible. Numerous places to shop and eat. The pub street is walking distance from chinatown.,February 2019,Chinatown,https://www.tripadvisor.com/Attraction_Review-g294265-d317415-Reviews-Chinatown-Singapore.html,"Singapore, Singapore",attractions,5.0,4.0
Spectacular. Great views,Great 360 degree views of Singapore city. Great opportunity for photo ops. All round views of the bay and the city. View at night is even more spectacular.,February 2019,Singapore Flyer,https://www.tripadvisor.com/Attraction_Review-g294265-d678639-Reviews-Singapore_Flyer-Singapore.html,"Singapore, Singapore",attractions,5.0,4.5
Must visit in Singapore.,Visited the gardens by the bay twice. Once in the day and once for the light show at 7 45pm . Was not let down both times. Simply marvellous and takes your breath away. The light show is a sight to behold at night.,February 2019,Gardens by the Bay,https://www.tripadvisor.com/Attraction_Review-g294265-d2149128-Reviews-Gardens_by_the_Bay-Singapore.html,"Singapore, Singapore",attractions,5.0,4.5
Spectacular !,"One of the most iconic hotels in the world, boasting of the worlds largest infinity pool. The hotel consists of innumerable restaurants but however are pretty full so a reservation might be required. The view is mind boggling",February 2019,Marina Bay Sands,https://www.tripadvisor.com/Hotel_Review-g294265-d1770798-Reviews-Marina_Bay_Sands-Singapore.html,"Singapore, Singapore",hotels,5.0,4.5
Great location and Service,Located on beach road and a stones throw away from the beach. This hotel is your ideal vacation get away. Clean and well ventilated. The swimming pool is great and offers awesome views of the shore line. The breakfast is a nice spread. The only pitfall during our stay was the wifi service. The staff were very hospitable and welcoming,February 2019,Baywalk Residence Pattaya,https://www.tripadvisor.com/Hotel_Review-g293919-d1598833-Reviews-Baywalk_Residence_Pattaya-Pattaya_Chonburi_Province.html,"Pattaya, Thailand",hotels,4.0,3.5
Average !,Its a very popular restaurant with the tourists. Located a stones throw away from the Independence palace. The food is a bit pricey and just about average in taste. Much better and tastier options available.,February 2019,Ngon 138 Restaurant,https://www.tripadvisor.com/Restaurant_Review-g293925-d809040-Reviews-Ngon_138_Restaurant-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",restaurants,4.0,4.0
"Spectacular , One of the best pubs",Easily one of the best rooftop pubs in Ho Chi minh. The view from atop at night is spectacular. Tried their Newyorker cocktail and it was the best I ever had. The food too is divine. Would definitely recommend the spring rolls. Pricing is very reasonable.,February 2019,OMG!,https://www.tripadvisor.com/Restaurant_Review-g293925-d6103947-Reviews-OMG-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",restaurants,5.0,4.0
"Too touristy, lost its charm","Am sure this market was very popular with the locals in its hay days. But now its become too touristy. Majority of the shops are souvenieurs, clothes etc.",February 2019,Ben Thanh Market,https://www.tripadvisor.com/Attraction_Review-g293925-d311087-Reviews-Ben_Thanh_Market-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",attractions,3.0,3.5
Can be skipped,"Was kinda disappointed by my visit to the Independence palace. Its more of display of rooms, furniture, sofas, dining tables and mind you , I am not kidding you. Less of History, Better off visiting the War Remnants Museum instead.",February 2019,The Independence Palace,https://www.tripadvisor.com/Attraction_Review-g293925-d317890-Reviews-The_Independence_Palace-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",attractions,3.0,4.0
Majestic and Spectacular,Beautiful and Majestic. The Cathedral is a marvel to gaze upon. Located just next to the Post office in District 1. One can even attend mass in the early am. Please do check the timings for entry.,February 2019,Saigon Notre Dame Cathedral,https://www.tripadvisor.com/Attraction_Review-g293925-d317896-Reviews-Saigon_Notre_Dame_Cathedral-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",attractions,5.0,3.5
Overwhelming !,"No visit to Ho Chi Minh city is complete without visiting the War Remnants museum. It houses remnants from the war and a grim reminder of how devastating the effects of war can be. Easily can take 2-3 hours going through the history, artifacts and stories. I was overwhelmed by the destruction and after effects of the war. Definitely a very touching and moving experience",February 2019,War Remnants Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d311103-Reviews-War_Remnants_Museum-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",attractions,5.0,4.5
Unique and Exhillirating,Be a part and witness the history. How ingenious methods were used in the war. Amazing to see the tunnels and their interconnected networks. Over 250 kms worth of tunnels. Spectacular to say the least. You can also try the experience of going into the tunnel. Be careful if you have weak knees.,February 2019,Cu Chi Tunnels,https://www.tripadvisor.com/Attraction_Review-g293925-d2005826-Reviews-Cu_Chi_Tunnels-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",attractions,5.0,4.5
Unique and beautiful,"Located right in the middle adjacent to the notre dame, this magnificent monument is simply unmissable. Still functional as a post office and once can send a postcard from there. Great Architecture.",February 2019,Central Post Office,https://www.tripadvisor.com/Attraction_Review-g293925-d311089-Reviews-Central_Post_Office-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",attractions,5.0,4.0
Great time. Beautiful,"A must do when in Ho Chi Minh. Its a 2 hour drive from the city. The tour includes stops at Chocolate factory, and honey unit. The cruise was wonderful. Peaceful and quiet. We had the whole boat to ourselves. Lots of photo ops along the way. Get transported back in time.",February 2019,Mekong Delta Private Day Tour,https://www.tripadvisor.com/Attraction_Review-g293925-d4958632-Reviews-Mekong_Delta_Private_Day_Tour-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",attractions,5.0,4.5
Great Location and Staff,"The luxe hotel is situated in District 1 and is accessible to most of the tourist attractions by foot. The hotel rooms are relatively small. But very neat and clean. Breakfast is adequate. The staff is the highlight of the hotel. Very polite and welcoming
Especially the doorman Mr Hua.",February 2019,The Luxe Hotel,https://www.tripadvisor.com/Hotel_Review-g293925-d3946991-Reviews-The_Luxe_Hotel-Ho_Chi_Minh_City.html,"Ho Chi Minh City, Vietnam",hotels,3.0,4.0
Great Location,"This is a nice little hotel located in the heart of China town. Great for solo travellers. Basic amenities and very clean. No lift, so you have to haul yout luggage up. Friendly receptionists, always greeting you. Room is small but serves the purpose.",February 2019,The Inn at Temple Street,https://www.tripadvisor.com/Hotel_Review-g294265-d306180-Reviews-The_Inn_at_Temple_Street-Singapore.html,"Singapore, Singapore",hotels,3.0,3.0
Average and at times mediocre,"Heard about this place through some friends and decided to give it a try. Has a good ambience , service is pretty up and down at times. The food average , at times a big let down. Portion sizes are small. The only highlight of the eveninh was the watermelon mojito.",February 2019,Roger's,https://www.tripadvisor.com/Restaurant_Review-g306994-d8660086-Reviews-Roger_s-Benaulim_Salcette_South_Goa_District_Goa.html,"Benaulim, India",restaurants,3.0,4.0
Great ambience and service,"Had a lovely weekend at Nippon pub. Located in the Dusit Thani Hotel on Sheikh Zayed road, Dubai. The ambiance is very chilled out and relaxing. Great collection of Japanese spirits. We enjoyed the Draught Asahi beer. The service was excellent and very pleasing by Mr Frank. He was very attentive and welcoming. The food was good. Pub Grub. We had the chicken skewers and the parmesan french fries. Will definitely visit again !",January 2019,Nippon Bottle Company,https://www.tripadvisor.com/Restaurant_Review-g295424-d12399503-Reviews-Nippon_Bottle_Company-Dubai_Emirate_of_Dubai.html,"Dubai, United Arab Emirates",restaurants,5.0,4.5
Great lil cafe,"Just located near the monkey forest, this cafe is a great stop to refresh and chill out after a walk in the forest. Provides free wifi too. Amazing menu with a wide selection . The mango lassi and Banana crepes were fantastic.",January 2019,Kopi Bali House,https://www.tripadvisor.com/Restaurant_Review-g297701-d3343400-Reviews-Kopi_Bali_House-Ubud_Gianyar_Regency_Bali.html,"Ubud, Indonesia",restaurants,5.0,4.0
Beautiful architecture,Nice little quaint temple located in ubud. Very peaceful and tranquil. Good for photo ops and just to meditate. Walking distance from town center,December 2018,Balai Banjar Ubud Kelod,https://www.tripadvisor.com/Attraction_Review-g297701-d8571586-Reviews-Balai_Banjar_Ubud_Kelod-Ubud_Gianyar_Regency_Bali.html,"Ubud, Indonesia",attractions,4.0,4.5
Average !,"Visited with my friend on a visit to ubud. Located near Hanuman street. They do all types of meat. We tried the ruben sandwich and were a bit disappointed. However the desert, creme brulee was top notch. Will want to visit again and try the rest of the menu.",December 2018,Locavore To Go,https://www.tripadvisor.com/Restaurant_Review-g297701-d8050354-Reviews-Locavore_To_Go-Ubud_Gianyar_Regency_Bali.html,"Ubud, Indonesia",restaurants,3.0,4.5
Beautiful and stunning !,"Nice experience visiting the Goa Gaya temple. The temple is located in a small cave and its a beautiful enriching experience to walk along the grounds of the temple. One must wear a sarong while entering the temple. It is provided free of charge just at the entrance, do not buy from the vendors located outside.",December 2018,Elephant Cave,https://www.tripadvisor.com/Attraction_Review-g297701-d451059-Reviews-Elephant_Cave-Ubud_Gianyar_Regency_Bali.html,"Ubud, Indonesia",attractions,4.0,3.5
A tranquil Oasis ! The best in Ubud !,"Ketuts place is one of those rare gem of a hotels that are hard to find in todays world. Located on Suweta road just a walk away from Saraswati Temple in Ubud. As you enter Ketuts place , You are just amazed by the beauty of the gardens and the surroundings. Its a family run Hotel by Ketut and his family. Also located on the premises is the family run temple too.
We stayed in room 12, which is located below the pool area overlooking the lush green jungle across the ravine. The room is well maintained, clean and full of natural light. There is no television located in any of the rooms but that does not matter when you are on vacation. There is also a private balcony where you can sit and enjoy a meal too.
The pool is beautiful and clean. What makes Ketuts place stand out from the rest is their hospitality. Its of top notch . The staff are very helpful, always a smile on their faces and ever ready to assist you. The Breakfast was adequate and well prepared fresh. The plus point is that, breakfast can be delivered to you in the room, poolside or even at the cafe.The Hotel is located in central Ubud and a 5 minute walk away from Jalan Raya road and Hanuman street.
Koming and his team make sure that your stay is very enjoyable. I remember on the last day, my online taxi booking not showing up and Mr Koming went out of his way to make arrangements for an alternative so that I dont miss my flight. This subtle things show how much they value their guests. Speaks volumes of their dedication and service.
I would definitely recommend Ketuts place to anyone wanting to stay in Ubud.",December 2018,Ketut's Place Bed & Breakfast Ubud,https://www.tripadvisor.com/Hotel_Review-g297701-d639773-Reviews-Ketut_s_Place_Bed_Breakfast_Ubud-Ubud_Gianyar_Regency_Bali.html,"Ubud, Indonesia",hotels,5.0,4.5
"Great collection , stunning masterpeices",Had a memorable time at Prapen. We were shown around by Mr Komang who was extremely courteous and patiently explaining us the various collection peices. Great variety of peices and a very relaxed atmosphere. Thanks to Mr Komang who made our visit memorable. Would definitely recommend a visit here.,December 2018,Prapen Jewelry & Artifacts,https://www.tripadvisor.com/Attraction_Review-g2646686-d4708421-Reviews-Prapen_Jewelry_Artifacts-Sukawati_Gianyar_Regency_Bali.html,"Sukawati, Indonesia",attractions,5.0,4.5
Average and great ambience,The ambience of the restaurant is lovely. The service staff friendly. The food quality is average and I feel the restaurant has a more commercial vibe to it.,December 2018,Bebek Bengil,https://www.tripadvisor.com/Restaurant_Review-g297701-d991554-Reviews-Bebek_Bengil-Ubud_Gianyar_Regency_Bali.html,"Ubud, Indonesia",restaurants,4.0,3.5
Spectacular and Breathtaking,"Accessible easily by taxi or bikes, the waterfall is simply breathtaking . Once there, you have to descend stairs to get to the waterfall. Mind you, its quite a climb. Wear your most comfortable shoes. Lots of photo ops at the waterfall and along the way. You can also swim and bathe , do get along your trunks and towel.",December 2018,Tegenungan Waterfall,https://www.tripadvisor.com/Attraction_Review-g297701-d2643063-Reviews-Tegenungan_Waterfall-Ubud_Gianyar_Regency_Bali.html,"Ubud, Indonesia",attractions,5.0,4.0
Great little boutique !,Amazing to see the amount of care and time given to weave masterpeices . The boutique has some of the finest woven textiles. Its pretty interesting to watch the screens which feature the efforts that have gone into the weaving. Its fascinating and their products have the top quality.,December 2018,Threads of Life,https://www.tripadvisor.com/Attraction_Review-g297701-d2307698-Reviews-Threads_of_Life-Ubud_Gianyar_Regency_Bali.html,"Ubud, Indonesia",attractions,5.0,5.0
